name,serial,link,title,title score,firstName,name score,origin,origin score,combo score,total score
Hedge Wizard Astrid of the Villa,2453,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2453,Hedge Wizard,0.08,Astrid,0.29,Villa,0.34,0.02,0.73
Sage Argus of the Moors,2054,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2054,Sage,0.16,Argus,0.30,Moors,0.24,0.02,0.73
Battle Mage Durm of the Mountain,2492,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2492,Battle Mage,0.03,Durm,0.22,Mountain,0.46,0.02,0.73
Alchemist Cairon of the River,4509,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4509,Alchemist,0.05,Cairon,0.14,River,0.52,0.02,0.73
Pyromancer Alatar of the Heath,1779,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1779,Pyromancer,0.37,Alatar,0.07,Heath,0.26,0.02,0.73
Alchemist Finn of the Grotto,8623,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8623,Alchemist,0.05,Finn,0.46,Grotto,0.19,0.02,0.73
Enchanter Maia of the Hall,1279,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1279,Enchanter,0.05,Maia,0.54,Hall,0.12,0.02,0.73
Enchanter Ariadne of the Hall,8713,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8713,Enchanter,0.05,Ariadne,0.54,Hall,0.12,0.02,0.73
Sage Merlon of the River,4022,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4022,Sage,0.16,Merlon,0.03,River,0.52,0.02,0.73
Battle Mage Malthus of the Plains,78,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/78,Battle Mage,0.03,Malthus,0.50,Plains,0.17,0.02,0.73
Artificer Drusilla of the Wood,6465,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6465,Artificer,0.12,Drusilla,0.54,Wood,0.04,0.02,0.73
Witch Sylvia of the Heath,3098,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3098,Witch,0.14,Sylvia,0.30,Heath,0.26,0.02,0.73
Archmagus Zubin of the Bastion,9774,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9774,Archmagus,0.01,Zubin,0.29,Bastion,0.41,0.02,0.73
Enchanter Finn of the Brambles,980,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/980,Enchanter,0.05,Finn,0.46,Brambles,0.20,0.02,0.73
Sorcerer Qasim of the Moors,2246,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2246,Sorcerer,0.03,Qasim,0.43,Moors,0.24,0.02,0.73
Druid Cromwell of the Palms,4672,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4672,Druid,0.10,Cromwell,0.05,Palms,0.55,0.02,0.73
Sorcerer Aleister of El Dorado,6747,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6747,Sorcerer,0.03,Aleister,0.01,El Dorado,0.66,0.02,0.73
Archmagus Remus of the Palms,9454,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9454,Archmagus,0.01,Remus,0.15,Palms,0.55,0.02,0.73
Arcanist Zane of the Cosmos,8849,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8849,Arcanist,0.17,Zane,0.35,Cosmos,0.18,0.02,0.73
Sorcerer Artis of the Realm,8799,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8799,Sorcerer,0.03,Artis,0.10,Realm,0.57,0.02,0.73
Shaman Ariadne of the Wood,6054,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6054,Shaman,0.12,Ariadne,0.54,Wood,0.04,0.02,0.73
Battle Mage Talon of the Desert,9446,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9446,Battle Mage,0.03,Talon,0.54,Desert,0.13,0.02,0.73
Enchanter Celeste of the Forest,6436,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6436,Enchanter,0.05,Celeste,0.15,Forest,0.51,0.02,0.73
Alchemist Shivra of the Wold,9204,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9204,Alchemist,0.05,Shivra,0.27,Wold,0.38,0.02,0.73
Archmagus Solomon of Arcadia,3308,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3308,Archmagus,0.01,Solomon,0.07,Arcadia,0.63,0.02,0.73
Druid Hothor of the Wild,7083,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7083,Druid,0.10,Hothor,0.16,Wild,0.44,0.02,0.73
Alchemist Cassiopeia of the Veil,2387,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2387,Alchemist,0.05,Cassiopeia,0.29,Veil,0.36,0.02,0.73
Druid Merlon of the Realm,8369,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8369,Druid,0.10,Merlon,0.03,Realm,0.57,0.02,0.72
Adept Flynn of the Wood,5830,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5830,Adept,0.26,Flynn,0.40,Wood,0.04,0.02,0.72
Shaman Angus of the Palms,1485,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1485,Shaman,0.12,Angus,0.03,Palms,0.55,0.02,0.72
Arch-Magician Alessar of the Capital,3414,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3414,Arch-Magician,0.16,Alessar,0.04,Capital,0.50,0.02,0.72
Enchanter Sonja of the Valley,8321,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8321,Enchanter,0.05,Sonja,0.54,Valley,0.11,0.02,0.72
Archmagus Allistair of the Realm,1090,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1090,Archmagus,0.01,Allistair,0.12,Realm,0.57,0.02,0.72
Archmagus Zelroth of the Realm,7888,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7888,Archmagus,0.01,Zelroth,0.12,Realm,0.57,0.02,0.72
Battle Mage Blaise of the Wild,3415,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3415,Battle Mage,0.03,Blaise,0.23,Wild,0.44,0.02,0.72
Archmagus Soran of the Riviera,9177,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9177,Archmagus,0.01,Soran,0.13,Riviera,0.56,0.02,0.72
Battle Mage Caligula of the Bastion,2622,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2622,Battle Mage,0.03,Caligula,0.25,Bastion,0.41,0.02,0.72
Arcanist Cassius of the Brambles,8375,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8375,Arcanist,0.17,Cassius,0.32,Brambles,0.20,0.02,0.72
Adept Caligula of the Cosmos,463,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/463,Adept,0.26,Caligula,0.25,Cosmos,0.18,0.02,0.72
Witch Rita of the Gnostics,1282,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1282,Witch,0.14,Rita,0.05,Gnostics,0.51,0.02,0.72
Sorcerer Soya of Arcadia,5239,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5239,Sorcerer,0.03,Soya,0.04,Arcadia,0.63,0.02,0.72
Hedge Wizard Beyna of the Ether,4529,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4529,Hedge Wizard,0.08,Beyna,0.24,Ether,0.37,0.02,0.72
Druid Jadis of the Desert,2214,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2214,Druid,0.10,Jadis,0.46,Desert,0.13,0.02,0.72
Magus Diana of the Mountain,8941,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8941,Magus,0.05,Diana,0.19,Mountain,0.46,0.02,0.72
Enchanter Astrid of the Veil,9220,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9220,Enchanter,0.05,Astrid,0.29,Veil,0.36,0.02,0.72
Arch-Magician Nazim of the Keep,9611,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9611,Arch-Magician,0.16,Nazim,0.43,Keep,0.11,0.02,0.72
Druid Blaise of the Veil,5420,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5420,Druid,0.10,Blaise,0.23,Veil,0.36,0.02,0.72
Enchanter Ariadne of the Keep,8115,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8115,Enchanter,0.05,Ariadne,0.54,Keep,0.11,0.02,0.72
Enchanter Lamia of the Capital,427,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/427,Enchanter,0.05,Lamia,0.15,Capital,0.50,0.02,0.72
Artificer Armstrong of the Valley,2587,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2587,Artificer,0.12,Armstrong,0.46,Valley,0.11,0.02,0.72
Druid Lumos of the Realm,5730,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5730,Druid,0.10,Lumos,0.02,Realm,0.57,0.02,0.72
Charmer Carly of the Wood,5557,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5557,Charmer,0.52,Carly,0.12,Wood,0.04,0.02,0.72
Battle Mage Atlas of the Hall,8731,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8731,Battle Mage,0.03,Atlas,0.54,Hall,0.12,0.02,0.72
Sage Dante of the Havens,836,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/836,Sage,0.16,Dante,0.27,Havens,0.26,0.02,0.72
Sage Dante of the Havens,5281,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5281,Sage,0.16,Dante,0.27,Havens,0.26,0.02,0.72
Archmagus Argus of the Wold,4441,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4441,Archmagus,0.01,Argus,0.30,Wold,0.38,0.02,0.72
Sorcerer Iprix of the Palms,3834,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3834,Sorcerer,0.03,Iprix,0.11,Palms,0.55,0.02,0.71
Archmagus Eizo of the Sun,7862,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7862,Archmagus,0.01,Eizo,0.32,Sun,0.36,0.02,0.71
Arch-Magician Ulysse of the Veil,4243,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4243,Arch-Magician,0.16,Ulysse,0.17,Veil,0.36,0.02,0.71
Witch Rowena of the Wild,5403,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5403,Witch,0.14,Rowena,0.12,Wild,0.44,0.02,0.71
Witch Rowena of the Wild,6377,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6377,Witch,0.14,Rowena,0.12,Wild,0.44,0.02,0.71
Witch Rowena of the Wild,9270,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9270,Witch,0.14,Rowena,0.12,Wild,0.44,0.02,0.71
Enchanter Carly of the River,6696,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6696,Enchanter,0.05,Carly,0.12,River,0.52,0.02,0.71
Mystic Angus of the Plains,8671,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8671,Mystic,0.48,Angus,0.03,Plains,0.17,0.02,0.71
Archmagus Devon of the River,866,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/866,Archmagus,0.01,Devon,0.16,River,0.52,0.02,0.71
Enchanter Zubin of the Sun,4563,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4563,Enchanter,0.05,Zubin,0.29,Sun,0.36,0.02,0.71
Archmagus Iprix of the Realm,5051,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5051,Archmagus,0.01,Iprix,0.11,Realm,0.57,0.02,0.71
Battle Mage Cassius of the Road,6375,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6375,Battle Mage,0.03,Cassius,0.32,Road,0.33,0.02,0.71
Druid Sonja of the Wood,1816,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1816,Druid,0.10,Sonja,0.54,Wood,0.04,0.02,0.71
Battle Mage Ethan of the Mist,4212,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4212,Battle Mage,0.03,Ethan,0.35,Mist,0.31,0.02,0.71
Enchanter Arabella of the Wild,2405,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2405,Enchanter,0.05,Arabella,0.20,Wild,0.44,0.02,0.71
Enchanter Larissa of the Wild,6064,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6064,Enchanter,0.05,Larissa,0.20,Wild,0.44,0.02,0.71
Hedge Wizard Remus of the Mountain,3780,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3780,Hedge Wizard,0.08,Remus,0.15,Mountain,0.46,0.02,0.71
Shaman Milton of the Gnostics,3985,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3985,Shaman,0.12,Milton,0.06,Gnostics,0.51,0.02,0.71
Shaman Sylvia of the Heath,2243,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2243,Shaman,0.12,Sylvia,0.30,Heath,0.26,0.02,0.71
Archmagus Salvatore of the Road,8266,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8266,Archmagus,0.01,Salvatore,0.35,Road,0.33,0.02,0.71
Pyromancer Dante of the Wood,4644,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4644,Pyromancer,0.37,Dante,0.27,Wood,0.04,0.02,0.71
Pyromancer Nolan of the Wood,8982,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8982,Pyromancer,0.37,Nolan,0.27,Wood,0.04,0.02,0.71
Battle Mage Axel of the Mountain,8879,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8879,Battle Mage,0.03,Axel,0.19,Mountain,0.46,0.02,0.71
Battle Mage Axel of the Mountain,8897,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8897,Battle Mage,0.03,Axel,0.19,Mountain,0.46,0.02,0.71
Archmagus Oberon of the Citadel,4570,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4570,Archmagus,0.01,Oberon,0.13,Citadel,0.55,0.02,0.71
Archmagus Oberon of the Citadel,7270,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7270,Archmagus,0.01,Oberon,0.13,Citadel,0.55,0.02,0.71
Hedge Wizard Brutus of the Keep,7647,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7647,Hedge Wizard,0.08,Brutus,0.50,Keep,0.11,0.02,0.71
Archmagus Astrid of the Field,7752,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7752,Archmagus,0.01,Astrid,0.29,Field,0.39,0.02,0.71
Archmagus George of Arcadia,1615,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1615,Archmagus,0.01,George,0.05,Arcadia,0.63,0.02,0.71
Pyromancer Daria of the Heath,4445,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4445,Pyromancer,0.37,Daria,0.05,Heath,0.26,0.02,0.71
Battle Mage Finn of the Grotto,7056,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7056,Battle Mage,0.03,Finn,0.46,Grotto,0.19,0.02,0.71
Enchanter Sondra of the Forest,882,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/882,Enchanter,0.05,Sondra,0.13,Forest,0.51,0.02,0.71
Battle Mage Atlas of the Valley,122,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/122,Battle Mage,0.03,Atlas,0.54,Valley,0.11,0.02,0.71
Adept Eden of the Ether,9099,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9099,Adept,0.26,Eden,0.05,Ether,0.37,0.02,0.71
Charmer Daria of the Valley,4730,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4730,Charmer,0.52,Daria,0.05,Valley,0.11,0.02,0.71
Battle Mage Tundror of the Gnostics,3878,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3878,Battle Mage,0.03,Tundror,0.14,Gnostics,0.51,0.02,0.71
Battle Mage Tundror of the Forest,5150,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5150,Battle Mage,0.03,Tundror,0.14,Forest,0.51,0.02,0.71
Battle Mage Tundror of the Forest,8124,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8124,Battle Mage,0.03,Tundror,0.14,Forest,0.51,0.02,0.71
Sorcerer Jeldor of the Citadel,9096,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9096,Sorcerer,0.03,Jeldor,0.10,Citadel,0.55,0.02,0.71
Artificer Cromwell of the Gnostics,6644,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6644,Artificer,0.12,Cromwell,0.05,Gnostics,0.51,0.02,0.71
Battle Mage Homer of the Riviera,4256,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4256,Battle Mage,0.03,Homer,0.09,Riviera,0.56,0.02,0.71
Arcanist Aleister of the Capital,1851,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1851,Arcanist,0.17,Aleister,0.01,Capital,0.50,0.02,0.71
Adept Crowley of the Veil,2852,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2852,Adept,0.26,Crowley,0.06,Veil,0.36,0.02,0.71
Arcanist Magnus of the Road,6894,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6894,Arcanist,0.17,Magnus,0.18,Road,0.33,0.02,0.71
Illusionist Eden of the Hall,3532,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3532,Illusionist,0.51,Eden,0.05,Hall,0.12,0.02,0.71
Alchemist Aldus of the Realm,6697,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6697,Alchemist,0.05,Aldus,0.06,Realm,0.57,0.02,0.71
Adept Gunthor of the Hall,1539,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1539,Adept,0.26,Gunthor,0.30,Hall,0.12,0.02,0.71
Adept Aslan of the Marsh,2539,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2539,Adept,0.26,Aslan,0.30,Marsh,0.12,0.02,0.71
Adept Sylvia of the Marsh,3441,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3441,Adept,0.26,Sylvia,0.30,Marsh,0.12,0.02,0.71
Enchanter Circe of the Mountain,1134,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1134,Enchanter,0.05,Circe,0.18,Mountain,0.46,0.02,0.71
Enchanter Circe of the Mountain,2973,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2973,Enchanter,0.05,Circe,0.18,Mountain,0.46,0.02,0.71
Enchanter Asphodel of the Road,4723,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4723,Enchanter,0.05,Asphodel,0.30,Road,0.33,0.02,0.71
Magus Kazem of the Wood,7091,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7091,Magus,0.05,Kazem,0.59,Wood,0.04,0.02,0.71
Archmagus Aleister of El Dorado,8533,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8533,Archmagus,0.01,Aleister,0.01,El Dorado,0.66,0.02,0.70
Sorcerer Remus of the Capital,374,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/374,Sorcerer,0.03,Remus,0.15,Capital,0.50,0.02,0.70
Arcanist Impy of the Hills,9757,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9757,Arcanist,0.17,Impy,0.35,Hills,0.16,0.02,0.70
Sage Magnus of the Villa,7026,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7026,Sage,0.16,Magnus,0.18,Villa,0.34,0.02,0.70
Sage Aleister of the Gnostics,5232,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5232,Sage,0.16,Aleister,0.01,Gnostics,0.51,0.02,0.70
Archmagus Allistair of the Citadel,8388,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8388,Archmagus,0.01,Allistair,0.12,Citadel,0.55,0.02,0.70
Archmagus Zelroth of the Citadel,9650,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9650,Archmagus,0.01,Zelroth,0.12,Citadel,0.55,0.02,0.70
Mystic Amir of the Hall,765,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/765,Mystic,0.48,Amir,0.07,Hall,0.12,0.02,0.70
Shaman Rodolfo of the Desert,2853,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2853,Shaman,0.12,Rodolfo,0.43,Desert,0.13,0.02,0.70
Adept Alessar of the Wold,2520,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2520,Adept,0.26,Alessar,0.04,Wold,0.38,0.02,0.70
Shaman Flynn of the Hills,7197,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7197,Shaman,0.12,Flynn,0.40,Hills,0.16,0.02,0.70
Witch Lenora of the Grotto,257,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/257,Witch,0.14,Lenora,0.35,Grotto,0.19,0.02,0.70
Alchemist David of the Riviera,1268,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1268,Alchemist,0.05,David,0.06,Riviera,0.56,0.02,0.70
Archmagus Davos of the River,9881,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9881,Archmagus,0.01,Davos,0.15,River,0.52,0.02,0.70
Alchemist Uvlius of the Citadel,6672,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6672,Alchemist,0.05,Uvlius,0.07,Citadel,0.55,0.02,0.70
Alchemist Amir of the Palms,9414,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9414,Alchemist,0.05,Amir,0.07,Palms,0.55,0.02,0.70
Magus Nazim of the Brambles,7281,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7281,Magus,0.05,Nazim,0.43,Brambles,0.20,0.02,0.70
Battle Mage Flynn of the Moors,2006,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2006,Battle Mage,0.03,Flynn,0.40,Moors,0.24,0.02,0.70
Battle Mage Nicolas of the Riviera,478,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/478,Battle Mage,0.03,Nicolas,0.08,Riviera,0.56,0.02,0.70
Battle Mage Nicolas of the Riviera,8288,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8288,Battle Mage,0.03,Nicolas,0.08,Riviera,0.56,0.02,0.70
Archmagus Casper of the Realm,1126,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1126,Archmagus,0.01,Casper,0.10,Realm,0.57,0.02,0.70
Hedge Wizard Mina of the Hollow,8422,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8422,Hedge Wizard,0.08,Mina,0.37,Hollow,0.22,0.02,0.70
Archmagus Alessar of Arcadia,578,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/578,Archmagus,0.01,Alessar,0.04,Arcadia,0.63,0.02,0.70
Illusionist Milo of the Keep,1690,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1690,Illusionist,0.51,Milo,0.06,Keep,0.11,0.02,0.70
Druid Layla of the Heath,6091,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6091,Druid,0.10,Layla,0.30,Heath,0.26,0.02,0.70
Archmagus Apollo of Arcadia,2029,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2029,Archmagus,0.01,Apollo,0.04,Arcadia,0.63,0.02,0.70
Archmagus Soya of Arcadia,2903,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2903,Archmagus,0.01,Soya,0.04,Arcadia,0.63,0.02,0.70
Alchemist Hagar of the Palms,829,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/829,Alchemist,0.05,Hagar,0.07,Palms,0.55,0.02,0.69
Witch Shivra of the Heath,5487,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5487,Witch,0.14,Shivra,0.27,Heath,0.26,0.02,0.69
Arcanist Asphodel of the Grotto,2464,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2464,Arcanist,0.17,Asphodel,0.30,Grotto,0.19,0.02,0.69
Magus Finn of the Hills,4700,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4700,Magus,0.05,Finn,0.46,Hills,0.16,0.02,0.69
